ZipCodePrefix,City,State,Latitude,Longitude,Region,RowEffectiveDate,RowExpirationDate,CurrentFlag
2562,sao paulo,SP,-23.48686598302112,-46.67379824356864,,2025-03-21T13:50:24.495Z,,true
2563,sao paulo,SP,-23.49004174460817,-46.66899634479027,,2025-03-21T13:50:24.495Z,,true
2564,sao paulo,SP,-23.488054912769044,-46.66871189431482,,2025-03-21T13:50:24.495Z,,true
2565,sao paulo,SP,-23.486574146899915,-46.668359968689195,,2025-03-21T13:50:24.495Z,,true
2566,sao paulo,SP,-23.482836702601794,-46.66889674438224,,2025-03-21T13:50:24.495Z,,true
2567,sao paulo,SP,-23.480667277831426,-46.66820676632636,,2025-03-21T13:50:24.495Z,,true
2577,sao paulo,SP,-23.488182953372952,-46.678903941716186,,2025-03-21T13:50:24.495Z,,true
2598,sao paulo,SP,-23.512857653067115,-46.671011894540875,,2025-03-21T13:50:24.495Z,,true
2610,sao paulo,SP,-23.482631119781182,-46.65943086047524,,2025-03-21T13:50:24.495Z,,true
2611,sao paulo,SP,-23.467790322895205,-46.648206260815364,,2025-03-21T13:50:24.495Z,,true
2612,são paulo,SP,-23.47270051549843,-46.66375781178632,,2025-03-21T13:50:24.495Z,,true
2613,sao paulo,SP,-23.478747150752753,-46.662569866059336,,2025-03-21T13:50:24.495Z,,true
2614,são paulo,SP,-23.472334583682706,-46.656578449510576,,2025-03-21T13:50:24.495Z,,true
2615,sao paulo,SP,-23.471524878270273,-46.65419127239687,,2025-03-21T13:50:24.495Z,,true
2616,sao paulo,SP,-23.469190720707815,-46.65457350077182,,2025-03-21T13:50:24.495Z,,true
2617,sao paulo,SP,-23.466381677661992,-46.65868270684108,,2025-03-21T13:50:24.495Z,,true
2618,são paulo,SP,-23.468391549400184,-46.64998006250477,,2025-03-21T13:50:24.495Z,,true
2630,sao paulo,SP,-23.46377508861393,-46.6414332594311,,2025-03-21T13:50:24.495Z,,true
2631,sao paulo,SP,-23.459027947635942,-46.64565575282281,,2025-03-21T13:50:24.495Z,,true
2632,sao paulo,SP,-23.464508708899025,-46.64920725174605,,2025-03-21T13:50:24.495Z,,true
2633,sao paulo,SP,-23.461693187817826,-46.651736610865974,,2025-03-21T13:50:24.495Z,,true
2634,sao paulo,SP,-23.457633381348316,-46.65040414879299,,2025-03-21T13:50:24.495Z,,true
2635,são paulo,SP,-23.456496560698156,-46.6443921069765,,2025-03-21T13:50:24.495Z,,true
2636,sao paulo,SP,-23.453337686725693,-46.64510401738256,,2025-03-21T13:50:24.495Z,,true
2637,sao paulo,SP,-23.454737250970204,-46.64898301599557,,2025-03-21T13:50:24.495Z,,true
2643,sao paulo,SP,-23.468098777136547,-46.65037805288812,,2025-03-21T13:50:24.495Z,,true
2649,sao paulo,SP,-23.460645799910484,-46.66255873719928,,2025-03-21T13:50:24.495Z,,true
2650,sao paulo,SP,-23.461568105737417,-46.65679807275634,,2025-03-21T13:50:24.495Z,,true
2651,sao paulo,SP,-23.460889439603353,-46.65885904148838,,2025-03-21T13:50:24.495Z,,true
2652,sao paulo,SP,-23.457636295683702,-46.65668054702771,,2025-03-21T13:50:24.495Z,,true
2653,são paulo,SP,-23.45343176325808,-46.65837495198797,,2025-03-21T13:50:24.495Z,,true
2670,sao paulo,SP,-23.465828091014647,-46.66428448302569,,2025-03-21T13:50:24.495Z,,true
2671,sao paulo,SP,-23.46739796995752,-46.6638777381428,,2025-03-21T13:50:24.495Z,,true
2672,sao paulo,SP,-23.45986541606346,-46.66642207028852,,2025-03-21T13:50:24.495Z,,true
2673,sao paulo,SP,-23.462442703636057,-46.671222010179044,,2025-03-21T13:50:24.495Z,,true
2674,sao paulo,SP,-23.460092613005898,-46.66842343088663,,2025-03-21T13:50:24.495Z,,true
2675,sao paulo,SP,-23.45684669771692,-46.67090610202287,,2025-03-21T13:50:24.495Z,,true
2676,sao paulo,SP,-23.45620283437204,-46.67104309409102,,2025-03-21T13:50:24.495Z,,true
2677,são paulo,SP,-23.45432195150191,-46.6655361276208,,2025-03-21T13:50:24.495Z,,true
2678,sao paulo,SP,-23.455053350031047,-46.6616808362753,,2025-03-21T13:50:24.495Z,,true
2679,sao paulo,SP,-23.456871013801187,-46.6648474658363,,2025-03-21T13:50:24.495Z,,true
2680,sao paulo,SP,-23.45135228570348,-46.66750444270542,,2025-03-21T13:50:24.495Z,,true
2701,sao paulo,SP,-23.511834617606088,-46.678772148799766,,2025-03-21T13:50:24.495Z,,true
2710,sao paulo,SP,-23.50813343364587,-46.673788540796025,,2025-03-21T13:50:24.495Z,,true
2712,sao paulo,SP,-23.5058494441551,-46.678388367703725,,2025-03-21T13:50:24.495Z,,true
2713,sao paulo,SP,-23.506631532596938,-46.684900537580276,,2025-03-21T13:50:24.495Z,,true
2714,sao paulo,SP,-23.506104242484106,-46.68712935696958,,2025-03-21T13:50:24.495Z,,true
2715,são paulo,SP,-23.504231662805275,-46.68212639414322,,2025-03-21T13:50:24.495Z,,true
2716,são paulo,SP,-23.49464896181692,-46.68503707664534,,2025-03-21T13:50:24.495Z,,true
2717,sao paulo,SP,-23.491997557032448,-46.684669925249196,,2025-03-21T13:50:24.495Z,,true
2720,sao paulo,SP,-23.492992772787023,-46.67416163406577,,2025-03-21T13:50:24.495Z,,true
2721,sao paulo,SP,-23.496707659949678,-46.674632722230356,,2025-03-21T13:50:24.495Z,,true
2722,sao paulo,SP,-23.500840544630766,-46.678335536470705,,2025-03-21T13:50:24.495Z,,true
2723,sao paulo,SP,-23.499879095713496,-46.68003015826887,,2025-03-21T13:50:24.495Z,,true
2724,sao paulo,SP,-23.497651032154973,-46.68173234600609,,2025-03-21T13:50:24.495Z,,true
2725,sao paulo,SP,-23.499401731074578,-46.68239382390169,,2025-03-21T13:50:24.495Z,,true
2726,são paulo,SP,-23.500347635164875,-46.68713207170426,,2025-03-21T13:50:24.495Z,,true
2727,sao paulo,SP,-23.49682861999247,-46.685783448823294,,2025-03-21T13:50:24.495Z,,true
2728,sao paulo,SP,-23.49582505888581,-46.68815990367063,,2025-03-21T13:50:24.495Z,,true
2729,sao paulo,SP,-23.503240234102716,-46.69033840284198,,2025-03-21T13:50:24.495Z,,true
2730,sao paulo,SP,-23.49779661529428,-46.690798952838136,,2025-03-21T13:50:24.495Z,,true
2731,sao paulo,SP,-23.498059272714258,-46.69242441696751,,2025-03-21T13:50:24.495Z,,true
2732,sao paulo,SP,-23.500028266938585,-46.69545476190222,,2025-03-21T13:50:24.495Z,,true
2733,sao paulo,SP,-23.49538106666859,-46.69514630298885,,2025-03-21T13:50:24.495Z,,true
2734,sao paulo,SP,-23.490969268783516,-46.69408092442016,,2025-03-21T13:50:24.495Z,,true
2735,sao paulo,SP,-23.492690527555236,-46.693582120180864,,2025-03-21T13:50:24.495Z,,true
2736,sao paulo,SP,-23.49011613272594,-46.69106985028038,,2025-03-21T13:50:24.495Z,,true
2737,sao paulo,SP,-23.487732571152748,-46.69018202139971,,2025-03-21T13:50:24.495Z,,true
2738,são paulo,SP,-23.491365606204813,-46.68862748111212,,2025-03-21T13:50:24.495Z,,true
2739,são paulo,SP,-23.479398517928054,-46.68107186058529,,2025-03-21T13:50:24.495Z,,true
2750,sao paulo,SP,-23.493303022058086,-46.68063771608083,,2025-03-21T13:50:24.495Z,,true
2751,sao paulo,SP,-23.490900340040657,-46.6821277249256,,2025-03-21T13:50:24.495Z,,true
2752,sao paulo,SP,-23.494196758997607,-46.68293060286366,,2025-03-21T13:50:24.495Z,,true
2753,sao paulo,SP,-23.49070498471736,-46.684472257300804,,2025-03-21T13:50:24.495Z,,true
2754,sao paulo,SP,-23.490412640363253,-46.67769439683947,,2025-03-21T13:50:24.495Z,,true
2755,são paulo,SP,-23.48800287823144,-46.67972964801389,,2025-03-21T13:50:24.495Z,,true
2756,sao paulo,SP,-23.486022004090394,-46.67756178321931,,2025-03-21T13:50:24.495Z,,true
2757,sao paulo,SP,-23.486614521947374,-46.68525072598246,,2025-03-21T13:50:24.495Z,,true
2758,sao paulo,SP,-23.484868126967406,-46.684311287574126,,2025-03-21T13:50:24.495Z,,true
2759,sao paulo,SP,-23.484023182864647,-46.68305656917312,,2025-03-21T13:50:24.495Z,,true
2760,sao paulo,SP,-23.48060329254435,-46.68074975986224,,2025-03-21T13:50:24.495Z,,true
2762,sao paulo,SP,-23.482530078191154,-46.67532726765493,,2025-03-21T13:50:24.495Z,,true
2763,sao paulo,SP,-23.479037666994987,-46.67583717349719,,2025-03-21T13:50:24.495Z,,true
2764,são paulo,SP,-23.479701691058136,-46.67773389907746,,2025-03-21T13:50:24.495Z,,true
2765,sao paulo,SP,-23.476654800129314,-46.673667606798375,,2025-03-21T13:50:24.495Z,,true
2801,sao paulo,SP,-23.48351735870932,-46.70051310887716,,2025-03-21T13:50:24.495Z,,true
2802,sao paulo,SP,-23.485528189079854,-46.69543376710277,,2025-03-21T13:50:24.495Z,,true
2803,sao paulo,SP,-23.486685148263682,-46.6937094681144,,2025-03-21T13:50:24.495Z,,true
2804,sao paulo,SP,-23.483894715878137,-46.697759611661695,,2025-03-21T13:50:24.495Z,,true
2805,sao paulo,SP,-23.479009120417665,-46.69781029791379,,2025-03-21T13:50:24.495Z,,true
2806,sao paulo,SP,-23.47349044390298,-46.69895013688599,,2025-03-21T13:50:24.495Z,,true
2807,sao paulo,SP,-23.473610999502764,-46.70072868664525,,2025-03-21T13:50:24.495Z,,true
2808,sao paulo,SP,-23.46871929983053,-46.70291623076357,,2025-03-21T13:50:24.495Z,,true
2809,sao paulo,SP,-23.471894875916593,-46.70358161893092,,2025-03-21T13:50:24.495Z,,true
2810,sao paulo,SP,-23.450437994652066,-46.71520116555536,,2025-03-21T13:50:24.495Z,,true
2811,sao paulo,SP,-23.476044655695866,-46.70279925045517,,2025-03-21T13:50:24.495Z,,true
2812,sao paulo,SP,-23.481218046996997,-46.69773330307827,,2025-03-21T13:50:24.495Z,,true
2813,sao paulo,SP,-23.45067331117907,-46.711818678024706,,2025-03-21T13:50:24.495Z,,true
2814,sao paulo,SP,-23.457984065352566,-46.70787668823685,,2025-03-21T13:50:24.495Z,,true
2815,sao paulo,SP,-23.445010778994714,-46.714588956280316,,2025-03-21T13:50:24.495Z,,true
2816,são paulo,SP,-23.461328454379256,-46.70646296650759,,2025-03-21T13:50:24.495Z,,true
2817,sao paulo,SP,-23.463229827435228,-46.702440851304175,,2025-03-21T13:50:24.495Z,,true
2820,são paulo,SP,-23.452793107256145,-46.708985941812315,,2025-03-21T13:50:24.495Z,,true
2829,sao paulo,SP,-23.495057245628715,-46.70260060644006,,2025-03-21T13:50:24.495Z,,true
2831,sao paulo,SP,-23.47817508804517,-46.69172337465088,,2025-03-21T13:50:24.495Z,,true
2832,sao paulo,SP,-23.481182966194325,-46.69371032208758,,2025-03-21T13:50:24.495Z,,true
2833,sao paulo,SP,-23.478083794972097,-46.69257449801736,,2025-03-21T13:50:24.495Z,,true
2834,sao paulo,SP,-23.47539927558814,-46.692833745831365,,2025-03-21T13:50:24.495Z,,true
2835,sao paulo,SP,-23.471509994783297,-46.694551695394985,,2025-03-21T13:50:24.495Z,,true
2836,sao paulo,SP,-23.472416094210324,-46.69670779282757,,2025-03-21T13:50:24.495Z,,true
2837,sao paulo,SP,-23.46425492736771,-46.69946117501248,,2025-03-21T13:50:24.495Z,,true
2839,sao paulo,SP,-23.477470570323415,-46.68293028819837,,2025-03-21T13:50:24.495Z,,true
2840,sao paulo,SP,-23.48219971455625,-46.6895877904441,,2025-03-21T13:50:24.495Z,,true
2841,sao paulo,SP,-23.479915760524968,-46.6865218065891,,2025-03-21T13:50:24.495Z,,true
2842,sao paulo,SP,-23.475170270681488,-46.687384603437756,,2025-03-21T13:50:24.495Z,,true
2844,sao paulo,SP,-23.471625614912966,-46.687621685405276,,2025-03-21T13:50:24.495Z,,true
2845,sao paulo,SP,-23.46816674910153,-46.692416740564525,,2025-03-21T13:50:24.495Z,,true
2846,sao paulo,SP,-23.462393709845458,-46.69765256533367,,2025-03-21T13:50:24.495Z,,true
2847,são paulo,SP,-23.464631053702348,-46.69168964970786,,2025-03-21T13:50:24.495Z,,true
2848,sao paulo,SP,-23.463787505317978,-46.68984297674857,,2025-03-21T13:50:24.495Z,,true
2849,são paulo,SP,-23.463953588330345,-46.68734545266645,,2025-03-21T13:50:24.495Z,,true
2850,são paulo,SP,-23.46654633897085,-46.67348988809382,,2025-03-21T13:50:24.495Z,,true
